8/18/19 3:13:01 PM,C,22.097
8/18/19 3:23:01 PM,C,21.596
8/18/19 3:33:01 PM,C,21.596
8/18/19 3:43:01 PM,C,21.596
8/18/19 3:53:01 PM,C,21.596
8/18/19 4:03:01 PM,C,21.596
8/18/19 4:13:01 PM,C,21.596
8/18/19 4:23:01 PM,C,21.596
8/18/19 4:33:01 PM,C,21.596
8/18/19 4:43:01 PM,C,22.097
8/18/19 4:53:01 PM,C,22.097
8/18/19 5:03:01 PM,C,22.097
8/18/19 5:13:01 PM,C,22.597
8/18/19 5:23:01 PM,C,22.597
8/18/19 5:33:01 PM,C,21.096
8/18/19 5:43:01 PM,C,21.096
8/18/19 5:53:01 PM,C,21.596
8/18/19 6:03:01 PM,C,21.096
8/18/19 6:13:01 PM,C,20.596
8/18/19 6:23:01 PM,C,20.095
8/18/19 6:33:01 PM,C,20.596
8/18/19 6:43:01 PM,C,20.596
8/18/19 6:53:01 PM,C,20.596
8/18/19 7:03:01 PM,C,20.095
8/18/19 7:13:01 PM,C,20.596
8/18/19 7:23:01 PM,C,20.596
8/18/19 7:33:01 PM,C,20.095
8/18/19 7:43:01 PM,C,20.095
8/18/19 7:53:01 PM,C,20.596
8/18/19 8:03:01 PM,C,20.596
8/18/19 8:13:01 PM,C,20.095
8/18/19 8:23:01 PM,C,20.596
8/18/19 8:33:01 PM,C,20.596
8/18/19 8:43:01 PM,C,20.095
8/18/19 8:53:01 PM,C,20.095
8/18/19 9:03:01 PM,C,20.596
8/18/19 9:13:01 PM,C,20.596
8/18/19 9:23:01 PM,C,20.095
8/18/19 9:33:01 PM,C,20.095
8/18/19 9:43:01 PM,C,20.596
8/18/19 9:53:01 PM,C,20.596
8/18/19 10:03:01 PM,C,20.095
8/18/19 10:13:01 PM,C,20.596
8/18/19 10:23:01 PM,C,20.596
8/18/19 10:33:01 PM,C,20.095
8/18/19 10:43:01 PM,C,20.095
8/18/19 10:53:01 PM,C,20.596
8/18/19 11:03:01 PM,C,20.596
8/18/19 11:13:01 PM,C,20.095
8/18/19 11:23:01 PM,C,20.095
8/18/19 11:33:01 PM,C,20.596
8/18/19 11:43:01 PM,C,20.596
8/18/19 11:53:01 PM,C,20.095
8/19/19 12:03:01 AM,C,20.095
