8/18/19 3:14:01 PM,C,22.097
8/18/19 3:24:01 PM,C,21.096
8/18/19 3:34:01 PM,C,21.096
8/18/19 3:44:01 PM,C,21.096
8/18/19 3:54:01 PM,C,21.096
8/18/19 4:04:01 PM,C,21.096
8/18/19 4:14:01 PM,C,21.096
8/18/19 4:24:01 PM,C,21.096
8/18/19 4:34:01 PM,C,21.096
8/18/19 4:44:01 PM,C,21.596
8/18/19 4:54:01 PM,C,21.596
8/18/19 5:04:01 PM,C,21.596
8/18/19 5:14:01 PM,C,21.596
8/18/19 5:24:01 PM,C,22.097
8/18/19 5:34:01 PM,C,21.096
8/18/19 5:44:01 PM,C,20.596
8/18/19 5:54:01 PM,C,21.596
8/18/19 6:04:01 PM,C,21.096
8/18/19 6:14:01 PM,C,20.596
8/18/19 6:24:01 PM,C,20.095
8/18/19 6:34:01 PM,C,20.596
8/18/19 6:44:01 PM,C,20.596
8/18/19 6:54:01 PM,C,20.095
8/18/19 7:04:01 PM,C,20.095
8/18/19 7:14:01 PM,C,20.596
8/18/19 7:24:01 PM,C,20.095
8/18/19 7:34:01 PM,C,20.095
8/18/19 7:44:01 PM,C,20.095
8/18/19 7:54:01 PM,C,20.095
8/18/19 8:04:01 PM,C,20.095
8/18/19 8:14:01 PM,C,19.595
8/18/19 8:24:01 PM,C,20.095
8/18/19 8:34:01 PM,C,20.095
8/18/19 8:44:01 PM,C,20.095
8/18/19 8:54:01 PM,C,20.095
8/18/19 9:04:01 PM,C,20.095
8/18/19 9:14:01 PM,C,20.095
8/18/19 9:24:01 PM,C,19.595
8/18/19 9:34:01 PM,C,20.095
8/18/19 9:44:01 PM,C,20.095
8/18/19 9:54:01 PM,C,20.095
8/18/19 10:04:01 PM,C,19.595
8/18/19 10:14:01 PM,C,20.095
8/18/19 10:24:01 PM,C,20.095
8/18/19 10:34:01 PM,C,20.095
8/18/19 10:44:01 PM,C,19.595
8/18/19 10:54:01 PM,C,20.095
8/18/19 11:04:01 PM,C,20.095
8/18/19 11:14:01 PM,C,20.095
8/18/19 11:24:01 PM,C,19.595
8/18/19 11:34:01 PM,C,20.095
8/18/19 11:44:01 PM,C,20.095
8/18/19 11:54:01 PM,C,19.595
8/19/19 12:04:01 AM,C,20.095
8/19/19 12:14:01 AM,C,20.095
8/19/19 12:24:01 AM,C,20.095
8/19/19 12:34:01 AM,C,19.595
